ORF	GENENAME	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SGD
YGR053C	NA	23.922476174064634	-0.7943619742475715	0.596279897555405	-1.3321964693162596	0.1827956364540867	0.34074173346978626	S000003285
YLR101C	NA	12.944449337730262	0.18950507529857888	0.5634800791250087	0.3363119342086572	0.7366356513473282	0.846091485762932	S000004091
YPL034W	NA	94.48731622709931	0.05900167949935106	0.27035999090770596	0.21823376787837198	0.8272469761274683	0.9016639200830995	S000005955
YLR448W	RPL6B	9966.808954861017	0.5992538835558446	0.10523501404108675	5.694434395398844	1.2378156901870289e-8	1.7752550536304788e-7	S000004440
YNL050C	NA	215.96287511259544	0.34434591794218566	0.1953689483674725	1.7625416977446182	0.07797781773629794	0.18591657816516838	S000004995
YGL241W	KAP114	1050.5052421898188	0.23354827117753124	0.11402687798107629	2.048186140957841	0.040541763896754235	0.11272294590877958	S000003210
YPL147W	PXA1	97.01527795160135	-0.13741093248323824	0.2619614091103543	-0.5245464702220787	0.5998985071853138	0.7501399927481838	S000006068
YLR419W	NA	660.9954585134315	0.4257646402645611	0.1152279968067456	3.694975631474627	2.1990787710041642e-4	0.001354131527994021	S000004411
YBR067C	TIP1	203.34800212465106	-0.8735084247090289	0.2960743100465035	-2.950301309734808	0.0031746416161421453	0.01380343013607977	S000000271
YGL009C	LEU1	9788.04396121507	1.4589418360546758	0.20591188935732038	7.085272446424711	1.3877101862472217e-12	3.2918593531991055e-11	S000002977
YDL166C	FAP7	266.50289965219366	0.6529023857470201	0.20763635039619135	3.1444512702193794	0.0016639862168641088	0.007975217827118516	S000002325
YLL031C	GPI13	2294.974446009816	0.07023643315311248	0.11872686202123059	0.5915799673080966	0.5541318917081313	0.715344961023229	S000003954
YOR113W	AZF1	225.68318534006735	0.15002024618934856	0.22596026983593642	0.6639231148833118	0.5067395211664689	0.6788731264586092	S000005639
YIL115C	NUP159	2091.3984437150843	-0.006971614139306424	0.17179090183841378	-0.040581975324071075	0.9676291539258639	0.9850524541327813	S000001377
YGR271W	SLH1	841.4538600498361	0.06202248815765655	0.12103654219557577	0.5124277927358342	0.6083516438614687	0.7558349042628015	S000003503
YBR197C	NA	85.65094157280694	-0.6692183726753195	0.2461708518821375	-2.7185118285073413	0.006557631103019682	0.025781120322501155	S000000401
YHR138C	NA	188.23472914496992	-0.6594331831002356	0.25819509626982773	-2.5540112598075546	0.010648981278850658	0.03855027221487341	S000001180
YFR026C	ULI1	38.58966662106522	-0.4637638157550746	0.3679910168793957	-1.2602585239385535	0.20757611690430197	0.37272211090258245	S000001922
YLR065C	ENV10	686.3451773862909	0.39790449596528676	0.10875523606186703	3.6587157581905565	2.534822879923438e-4	0.0015290530290696964	S000004055
YMR088C	VBA1	1438.1558986452956	0.13073265333078787	0.16101984308502637	0.8119039916201796	0.4168467238562029	0.6009005850050186	S000004694
YLL034C	RIX7	880.3749692961389	0.9129724522361088	0.15281220771119808	5.974473282668281	2.3083475914352932e-09	3.697302039615162e-8	S000003957
YPL110C	GDE1	383.981658778498	0.24237206331143235	0.1339333445327642	1.80964691173034	0.07035056010771983	0.17226082270278784	S000006031
YLR088W	GAA1	1116.0220300866158	-0.051878059044029444	0.1173628256187883	-0.44203144198774663	0.6584664536805709	0.7910936404125883	S000004078
YBL034C	STU1	689.7918162575602	0.2175203984179936	0.11725343572185332	1.855130274681178	0.06357762548182495	0.15942614204229255	S000000130
YGL129C	RSM23	1185.8142450222101	0.004496592361507606	0.11744268189252367	0.038287548351651324	0.9694584184839344	0.9850524541327813	S000003097
YOR287C	RRP36	113.78433237347318	1.0970602774036446	0.412846889082162	2.6573054234285753	0.007876804554580093	0.030104279541705834	S000005813
